Frame,ID,Class,Confidence,X,Y,Width,Height
7,1,car,0.322509765625,1900,707,35,91
7,2,car,0.8974609375,1181,688,180,100
7,3,car,0.8671875,887,691,159,83
7,4,car,0.83203125,622,665,112,69
7,5,car,0.77880859375,961,656,94,53
7,6,car,0.7216796875,518,659,88,55
7,7,car,0.81982421875,818,654,108,67
7,8,car,0.73876953125,452,650,68,49
7,9,truck,0.7578125,1069,667,116,81
7,10,car,0.2147216796875,1315,669,61,72
7,11,car,0.486328125,750,648,59,48
7,12,truck,0.73095703125,1412,682,248,118
7,14,car,0.6513671875,1267,671,62,56
7,15,truck,0.494140625,498,614,78,45
7,16,car,0.38671875,375,628,41,28
7,17,car,0.2393798828125,338,631,38,30
7,18,car,0.45703125,229,643,70,44
7,19,car,0.42431640625,296,641,63,42
7,25,car,0.60205078125,1766,654,132,37
7,28,truck,0.474609375,718,640,80,53
8,2,car,0.90283203125,1192,688,182,100
8,3,car,0.8916015625,896,692,160,84
8,4,car,0.83740234375,627,666,113,70
8,5,car,0.70263671875,972,658,87,50
8,6,car,0.63720703125,519,658,83,56
8,7,car,0.7548828125,823,654,109,68
8,8,car,0.740234375,456,650,69,47
8,9,truck,0.8408203125,1075,668,121,82
8,10,car,0.22265625,1326,668,60,71
8,11,car,0.51171875,757,648,60,49
8,12,truck,0.689453125,1423,683,250,118
8,14,car,0.529296875,1278,671,63,57
8,15,truck,0.441650390625,501,614,77,44
8,16,car,0.470703125,377,629,41,28
8,17,car,0.299072265625,340,631,38,31
8,18,car,0.381103515625,233,643,63,44
8,19,car,0.39794921875,299,638,64,50
8,25,car,0.77880859375,1742,653,127,37
8,28,truck,0.494140625,722,640,81,52
9,2,car,0.88427734375,1204,689,186,101
9,3,car,0.8759765625,906,692,162,85
9,4,car,0.8408203125,633,666,113,70
9,5,car,0.74462890625,978,659,92,48
9,6,car,0.56591796875,522,658,83,58
9,7,car,0.7744140625,827,654,110,67
9,8,car,0.7705078125,459,650,69,46
9,9,truck,0.79296875,1082,668,120,81
9,11,car,0.552734375,760,648,55,49
9,12,truck,0.7490234375,1433,683,253,119
9,14,car,0.6259765625,1288,672,61,56
9,15,truck,0.422607421875,504,614,78,45
9,16,car,0.42431640625,378,629,42,28
9,17,car,0.25537109375,341,631,38,32
9,18,car,0.265869140625,236,642,67,45
9,19,car,0.332763671875,302,642,63,43
9,25,car,0.76904296875,1720,653,125,36
9,28,truck,0.56201171875,725,640,82,53
9,33,car,0.34326171875,133,627,58,37
10,2,car,0.8955078125,1216,690,186,101
10,3,car,0.8759765625,915,693,164,86
10,4,car,0.8408203125,638,667,114,71
10,5,car,0.7490234375,983,659,92,49
10,6,car,0.6943359375,525,658,84,59
10,7,car,0.822265625,832,655,112,67
10,8,car,0.7890625,464,651,71,46
10,9,truck,0.77197265625,1090,668,121,82
10,11,car,0.453369140625,761,648,60,50
10,12,truck,0.7705078125,1444,684,253,119
10,14,car,0.32080078125,1300,672,64,55
10,15,truck,0.486328125,512,615,67,43
10,16,car,0.38671875,380,629,41,29
10,17,car,0.30908203125,342,631,40,32
10,18,car,0.30078125,240,643,67,46
10,19,car,0.385009765625,304,643,58,41
10,25,car,0.80810546875,1698,652,125,36
10,28,truck,0.6298828125,729,640,81,53
10,33,car,0.307373046875,133,626,59,36
11,2,car,0.89013671875,1228,691,188,104
11,3,car,0.87646484375,924,695,165,85
11,4,car,0.83349609375,643,667,115,71
11,5,car,0.751953125,988,660,95,49
11,6,car,0.611328125,530,659,86,59
11,7,car,0.77587890625,836,655,111,67
11,8,car,0.63720703125,466,651,72,47
11,9,truck,0.77978515625,1098,669,120,84
11,11,car,0.552734375,768,649,56,51
11,12,truck,0.79052734375,1457,684,249,120
11,14,car,0.5,1313,673,64,57
11,15,truck,0.57568359375,511,615,74,45
11,16,car,0.38671875,382,629,41,29
11,17,car,0.282958984375,343,631,41,34
11,18,car,0.282958984375,242,644,68,47
11,19,car,0.303955078125,305,644,56,40
11,25,car,0.7041015625,1676,651,123,35
11,28,truck,0.52734375,733,641,83,54
11,33,car,0.25244140625,134,626,58,37
12,2,car,0.9033203125,1240,691,190,104
12,3,car,0.8896484375,935,695,169,86
12,4,car,0.841796875,648,667,115,71
12,5,car,0.7734375,995,660,98,50
12,6,car,0.658203125,536,659,92,59
12,7,car,0.830078125,841,655,113,67
12,8,car,0.43212890625,472,651,71,49
12,9,truck,0.80908203125,1102,670,130,86
12,11,car,0.439697265625,772,649,51,51
12,12,truck,0.7734375,1468,685,251,120
12,14,car,0.273681640625,1325,670,63,50
12,15,truck,0.63525390625,512,616,77,47
12,16,car,0.38671875,383,629,42,29
12,17,car,0.236572265625,341,631,47,36
12,18,car,0.46875,244,645,75,48
12,19,car,0.390380859375,307,643,55,42
12,25,car,0.7216796875,1656,650,120,35
12,28,truck,0.441650390625,737,642,86,54
12,33,car,0.1744384765625,135,627,55,35
13,2,car,0.89111328125,1253,693,193,106
13,3,car,0.89697265625,945,696,171,86
13,4,car,0.86083984375,654,668,116,72
13,5,car,0.7744140625,1002,660,100,50
13,6,car,0.658203125,540,659,95,59
13,7,car,0.810546875,846,655,112,68
13,8,car,0.5234375,477,652,70,48
13,9,truck,0.81884765625,1108,670,136,86
13,11,car,0.525390625,778,649,49,51
13,12,truck,0.83984375,1481,686,252,121
13,14,car,0.312255859375,1337,669,63,49
13,15,truck,0.62060546875,514,616,77,46
13,16,car,0.36474609375,385,629,42,30
13,17,car,0.3173828125,342,631,48,36
13,18,car,0.525390625,248,645,77,48
13,19,car,0.5078125,309,643,56,43
13,25,car,0.67919921875,1634,650,121,36
13,28,truck,0.63330078125,741,640,84,54
13,33,car,0.2081298828125,135,627,53,34
14,2,car,0.896484375,1266,693,194,106
14,3,car,0.89013671875,956,697,173,87
14,4,car,0.85498046875,659,668,117,73
14,5,car,0.7958984375,1008,660,101,50
14,6,car,0.7373046875,544,659,95,61
14,7,car,0.806640625,850,656,111,68
14,8,car,0.63720703125,479,652,71,47
14,9,truck,0.80419921875,1118,670,134,86
14,11,car,0.5078125,783,650,53,51
14,12,truck,0.75634765625,1491,686,257,122
14,14,car,0.435791015625,1346,667,57,41
14,15,truck,0.62451171875,517,615,77,46
14,16,car,0.33642578125,386,629,42,30
14,17,car,0.24658203125,343,631,46,37
14,18,car,0.42822265625,252,645,77,48
14,19,car,0.451416015625,310,642,56,44
14,25,car,0.55810546875,1621,651,103,37
14,28,truck,0.42626953125,746,641,85,54
14,33,car,0.2509765625,132,627,50,32
15,2,car,0.89892578125,1278,694,197,108
15,3,car,0.8798828125,966,697,175,89
15,4,car,0.85302734375,665,669,117,74
15,5,car,0.732421875,1015,660,102,49
15,6,car,0.71875,549,661,96,60
15,7,car,0.79296875,856,656,113,69
15,8,car,0.66357421875,482,652,72,46
15,9,truck,0.810546875,1127,671,135,84
15,11,car,0.498046875,787,650,50,52
15,12,truck,0.7490234375,1503,687,257,123
15,14,car,0.388671875,1359,666,58,42
15,15,truck,0.662109375,519,614,78,44
15,16,car,0.36669921875,388,630,41,30
15,17,car,0.195556640625,346,632,40,37
15,18,car,0.50390625,256,645,77,48
15,19,car,0.441650390625,311,641,59,46
15,25,car,0.57177734375,1610,650,79,35
15,28,truck,0.435791015625,751,640,85,55
15,33,car,0.25390625,134,627,53,32
16,2,car,0.9033203125,1292,695,200,109
16,3,car,0.89404296875,976,698,177,90
16,4,car,0.85791015625,671,669,119,74
16,5,car,0.7294921875,1021,660,100,49
16,6,car,0.74169921875,553,662,97,58
16,7,car,0.8017578125,860,656,114,70
16,8,car,0.640625,484,652,74,48
16,9,truck,0.82568359375,1133,672,144,86
16,11,car,0.552734375,791,650,54,51
16,12,truck,0.57763671875,1516,687,258,124
16,14,car,0.529296875,1371,666,59,40
16,15,truck,0.6259765625,521,615,78,46
16,16,car,0.37939453125,390,629,43,30
16,18,car,0.6318359375,260,646,74,47
16,19,car,0.525390625,313,641,59,45
16,25,car,0.2120361328125,1601,648,62,32
16,28,truck,0.67578125,754,640,86,54
16,33,car,0.2294921875,137,625,55,36
17,2,car,0.90380859375,1305,696,203,109
17,3,car,0.884765625,987,699,179,89
17,4,car,0.8671875,676,669,120,74
17,5,car,0.716796875,1028,661,102,50
17,6,car,0.83642578125,557,664,98,55
17,7,car,0.76904296875,865,657,118,69
17,8,car,0.62255859375,487,651,74,49
17,9,truck,0.81884765625,1145,673,145,85
17,11,car,0.447509765625,795,650,54,51
17,12,car,0.6318359375,1528,688,260,125
17,14,car,0.462890625,1383,667,59,41
17,15,truck,0.58154296875,524,615,80,47
17,16,car,0.373779296875,393,629,43,31
17,18,car,0.484375,264,647,75,46
17,19,car,0.4609375,314,642,59,44
17,28,truck,0.449462890625,760,641,85,55
17,33,car,0.3056640625,138,624,56,39
17,37,truck,0.529296875,1527,688,260,124
18,2,car,0.89697265625,1320,697,208,111
18,3,car,0.884765625,998,700,182,90
18,4,car,0.8642578125,682,669,121,75
18,5,car,0.763671875,1034,662,103,50
18,6,car,0.796875,561,664,99,56
18,7,car,0.81884765625,870,657,117,70
18,8,car,0.63330078125,491,651,72,48
18,9,truck,0.77978515625,1155,673,147,86
18,11,car,0.59619140625,802,650,54,51
18,12,truck,0.72314453125,1542,689,263,126
18,14,car,0.435791015625,1396,666,60,39
18,15,truck,0.56201171875,527,615,82,47
18,16,car,0.350341796875,394,628,43,32
18,18,car,0.62255859375,268,648,76,48
18,19,car,0.529296875,316,642,60,46
18,28,truck,0.3310546875,766,641,83,54
18,33,car,0.2239990234375,139,625,56,39
18,37,car,0.449462890625,1539,689,262,125
19,2,car,0.89892578125,1333,698,212,111
19,3,car,0.8740234375,1009,701,184,91
19,4,car,0.86962890625,688,670,121,75
19,5,car,0.68408203125,1041,662,102,51
19,6,car,0.83642578125,565,664,101,56
19,7,car,0.82666015625,874,657,121,71
19,8,car,0.68603515625,496,652,73,48
19,9,truck,0.85693359375,1163,673,153,87
19,11,car,0.57958984375,806,650,54,52
19,12,truck,0.58154296875,1554,689,264,126
19,14,car,0.4072265625,1409,666,61,37
19,15,truck,0.62060546875,531,617,84,51
19,16,car,0.363037109375,396,628,43,32
19,18,car,0.57568359375,271,649,76,50
19,19,car,0.5546875,319,643,60,45
19,28,truck,0.315673828125,771,640,81,52
19,33,car,0.1571044921875,140,623,56,36
19,37,car,0.478515625,1551,689,263,127
19,44,car,0.3310546875,626,642,43,32
20,2,car,0.90869140625,1348,699,215,112
20,3,car,0.8916015625,1020,702,186,93
20,4,car,0.8818359375,694,670,122,76
20,5,car,0.63525390625,1049,663,107,52
20,6,car,0.83544921875,569,664,101,57
20,7,car,0.8427734375,880,658,119,71
20,8,car,0.69287109375,501,653,74,49
20,9,truck,0.8427734375,1173,673,158,87
20,11,car,0.5869140625,811,650,55,52
20,12,truck,0.83984375,1567,689,264,127
20,14,car,0.267333984375,1421,665,62,34
20,15,truck,0.57177734375,533,616,83,49
20,16,car,0.443603515625,397,628,43,33
20,18,car,0.662109375,275,650,76,50
20,19,car,0.537109375,321,644,60,43
20,28,car,0.236572265625,777,641,78,54
20,33,car,0.1744384765625,140,622,56,35
20,44,car,0.329345703125,629,642,42,32
21,2,car,0.9052734375,1363,699,215,112
21,3,car,0.87841796875,1031,703,188,93
21,4,car,0.8681640625,700,671,124,76
21,5,car,0.53515625,1054,662,107,49
21,6,car,0.810546875,574,665,103,57
21,7,car,0.83349609375,883,658,124,72
21,8,car,0.67919921875,504,653,75,49
21,9,truck,0.865234375,1182,674,165,88
21,11,car,0.56396484375,814,651,54,52
21,12,truck,0.6318359375,1580,690,268,128
21,14,car,0.172119140625,1433,664,57,32
21,15,truck,0.56005859375,537,615,83,48
21,16,car,0.3720703125,398,628,44,33
21,18,car,0.7138671875,278,650,76,50
21,19,car,0.48046875,323,645,59,43
21,28,car,0.325927734375,783,641,73,55
21,33,car,0.1800537109375,141,623,57,36
21,44,car,0.33642578125,631,643,45,34
22,2,car,0.8984375,1380,700,220,115
22,3,car,0.8818359375,1043,704,192,94
22,4,car,0.86865234375,706,671,124,76
22,5,car,0.56005859375,1061,662,105,48
22,6,car,0.82568359375,578,665,101,59
22,7,car,0.83740234375,888,658,124,72
22,8,car,0.6494140625,509,653,75,50
22,9,truck,0.8681640625,1191,675,171,89
22,11,car,0.43017578125,817,650,48,53
22,12,truck,0.6533203125,1594,690,268,129
22,15,truck,0.43212890625,539,614,81,45
22,16,car,0.35400390625,399,628,46,33
22,18,car,0.7138671875,281,650,77,49
22,19,car,0.45703125,323,644,63,43
22,28,car,0.3173828125,789,641,71,56
22,33,car,0.1871337890625,142,624,58,37
22,44,car,0.33984375,635,643,46,34
22,47,car,0.537109375,1592,690,265,128
22,10,car,0.350341796875,1456,654,71,48
23,2,car,0.90478515625,1395,701,226,116
23,3,car,0.8818359375,1055,705,193,94
23,4,car,0.875,712,671,126,77
23,5,car,0.52734375,1067,661,105,47
23,6,car,0.8232421875,582,666,102,59
23,7,car,0.8115234375,891,658,127,73
23,8,car,0.642578125,512,654,73,49
23,9,truck,0.865234375,1199,675,178,91
23,11,car,0.405517578125,823,651,48,53
23,12,car,0.501953125,1607,691,270,130
23,15,truck,0.37939453125,541,615,79,46
23,16,car,0.381103515625,400,629,48,33
23,18,car,0.69775390625,285,649,78,50
23,19,car,0.363037109375,324,642,66,46
23,28,car,0.352294921875,796,642,70,56
23,33,car,0.2147216796875,142,624,57,37
23,44,car,0.302490234375,640,643,45,34
23,47,truck,0.4921875,1603,691,271,131
23,10,car,0.5947265625,1462,654,78,48
24,2,car,0.90478515625,1410,703,226,117
24,3,car,0.88427734375,1067,706,197,96
24,4,car,0.8740234375,719,672,128,77
24,5,car,0.32763671875,1077,662,109,50
24,6,car,0.806640625,586,667,104,59
24,7,car,0.85400390625,897,659,127,73
24,8,car,0.48046875,514,654,72,50
24,9,truck,0.83984375,1209,675,180,91
24,11,car,0.48046875,828,651,49,54
24,12,truck,0.8154296875,1621,693,270,132
24,15,truck,0.2108154296875,543,616,80,49
24,16,car,0.322509765625,401,628,49,32
24,18,car,0.74169921875,289,650,79,51
24,19,car,0.43408203125,328,642,65,46
24,28,car,0.25244140625,798,641,71,55
24,33,car,0.182373046875,142,623,56,35
24,44,car,0.39794921875,646,642,45,33
24,10,car,0.2005615234375,1457,653,85,50
24,17,car,0.33642578125,361,635,51,41
25,2,car,0.90283203125,1425,704,228,118
25,3,car,0.88720703125,1079,706,199,97
25,4,car,0.873046875,725,673,129,78
25,5,car,0.515625,1083,659,106,42
25,6,car,0.806640625,591,667,105,59
25,7,car,0.8447265625,902,659,126,73
25,8,car,0.219970703125,517,654,70,50
25,9,truck,0.82568359375,1218,676,182,91
25,11,car,0.46484375,835,651,51,53
25,12,truck,0.7919921875,1633,694,274,133
25,15,truck,0.525390625,539,629,99,74
25,16,car,0.341552734375,405,629,46,31
25,18,car,0.72314453125,293,649,80,52
25,19,car,0.449462890625,334,644,57,42
25,28,car,0.307373046875,804,642,67,56
25,33,car,0.172119140625,144,622,54,33
25,44,car,0.486328125,650,643,48,34
25,10,truck,0.2213134765625,1454,654,105,51
25,56,truck,0.338134765625,72,598,40,39
25,17,car,0.33642578125,362,635,52,43
26,2,car,0.91162109375,1441,705,232,119
26,3,car,0.88623046875,1092,708,202,98
26,4,car,0.8740234375,731,673,130,79
26,5,car,0.394287109375,1089,655,105,35
26,6,car,0.81298828125,597,666,104,61
26,7,car,0.85400390625,908,659,126,73
26,8,car,0.1375732421875,517,653,61,53
26,9,truck,0.83447265625,1227,676,184,94
26,11,car,0.548828125,837,652,49,53
26,12,truck,0.7294921875,1645,695,280,134
26,15,truck,0.53515625,541,633,103,83
26,16,car,0.4072265625,408,629,43,31
26,18,car,0.6826171875,297,649,82,53
26,19,car,0.46875,335,643,58,44
26,28,car,0.329345703125,808,641,66,55
26,33,car,0.1859130859375,145,623,55,35
26,44,car,0.513671875,653,643,50,35
26,56,truck,0.265869140625,72,599,40,41
26,17,car,0.363037109375,365,635,51,43
27,2,car,0.90966796875,1458,705,236,119
27,3,car,0.89306640625,1105,708,204,100
27,4,car,0.880859375,738,674,131,79
27,5,car,0.525390625,1094,652,100,30
27,6,car,0.81982421875,601,666,108,60
27,7,car,0.87158203125,912,659,127,74
27,8,car,0.541015625,525,654,70,51
27,9,truck,0.806640625,1236,677,184,93
27,11,car,0.517578125,841,651,44,53
27,12,truck,0.708984375,1660,695,278,135
27,16,car,0.441650390625,409,629,44,30
27,18,car,0.673828125,303,650,78,53
27,19,car,0.43408203125,338,644,58,43
27,28,car,0.352294921875,813,642,63,57
27,33,car,0.172119140625,151,624,44,35
27,44,car,0.505859375,657,643,54,35
27,56,truck,0.2147216796875,73,602,40,47
27,17,car,0.357666015625,364,635,51,44
27,63,car,0.319091796875,226,625,59,41
27,25,car,0.51171875,1393,643,95,30
28,2,car,0.91259765625,1475,706,240,119
28,3,car,0.9033203125,1118,710,206,101
28,4,car,0.8857421875,745,674,131,80
28,5,car,0.638671875,1102,652,99,30
28,6,car,0.80078125,607,667,105,60
28,7,car,0.84912109375,917,660,128,75
28,8,car,0.66357421875,531,655,73,50
28,9,truck,0.74462890625,1246,677,183,94
28,11,car,0.5927734375,846,652,43,54
28,12,truck,0.76904296875,1670,696,291,136
28,16,car,0.505859375,411,629,44,30
28,18,car,0.75341796875,307,650,79,53
28,19,car,0.43212890625,342,646,56,44
28,28,car,0.482421875,817,642,60,57
28,33,car,0.169921875,150,624,49,35
28,44,car,0.505859375,659,644,54,35
28,56,truck,0.2451171875,72,602,42,47
28,17,car,0.4072265625,367,635,49,46
28,63,car,0.281494140625,228,625,58,41
28,66,car,0.453369140625,495,635,46,40
28,25,car,0.106689453125,1376,644,97,32
28,15,truck,0.73388671875,554,619,91,56
29,2,car,0.90380859375,1491,708,244,122
29,3,car,0.89404296875,1131,711,209,103
29,4,car,0.884765625,752,675,133,80
29,5,car,0.6279296875,1108,652,99,30
29,6,car,0.79296875,611,668,108,61
29,7,car,0.85888671875,922,660,129,75
29,8,car,0.6806640625,535,654,72,50
29,9,truck,0.638671875,1253,677,188,94
29,11,car,0.544921875,850,652,41,55
29,12,truck,0.53515625,1696,696,270,136
29,16,car,0.47265625,412,629,45,29
29,18,car,0.673828125,309,650,81,54
29,19,car,0.363037109375,346,646,54,44
29,28,car,0.37744140625,824,643,63,58
29,33,car,0.1602783203125,152,623,46,35
29,44,car,0.462890625,664,644,53,36
29,56,truck,0.276611328125,73,601,41,44
29,17,car,0.359375,367,635,53,47
29,63,car,0.32080078125,229,625,58,42
29,66,car,0.385009765625,496,634,47,39
29,25,car,0.56787109375,1361,657,99,58
29,15,truck,0.662109375,558,615,87,47
30,2,car,0.91552734375,1510,709,248,124
30,3,car,0.8955078125,1144,712,212,104
30,4,car,0.888671875,758,675,134,81
30,5,car,0.67919921875,1117,653,100,31
30,6,car,0.82666015625,617,668,107,60
30,7,car,0.86962890625,928,660,128,74
30,8,car,0.319091796875,540,655,74,50
30,9,car,0.420654296875,1263,678,187,95
30,11,car,0.43408203125,856,653,42,55
30,12,car,0.445556640625,1714,697,266,138
30,16,car,0.45703125,415,629,44,29
30,18,car,0.68603515625,314,651,83,53
30,19,car,0.22265625,350,646,48,45
30,28,car,0.36669921875,829,642,64,57
30,33,car,0.1871337890625,151,623,48,34
30,44,car,0.505859375,667,645,53,36
30,56,truck,0.226806640625,74,600,41,42
30,17,car,0.332763671875,369,636,54,48
30,63,car,0.31396484375,229,625,59,41
30,66,car,0.385009765625,498,634,48,39
30,15,truck,0.56787109375,562,614,84,47
31,2,car,0.91943359375,1528,711,251,126
31,3,car,0.8984375,1159,713,215,105
31,4,car,0.884765625,765,675,136,82
31,5,car,0.70556640625,1124,655,101,33
31,6,car,0.8291015625,621,669,110,61
31,7,car,0.8818359375,933,660,129,74
31,8,car,0.56201171875,542,655,71,49
31,9,truck,0.53515625,1271,678,189,96
31,11,car,0.466796875,862,653,45,55
31,12,car,0.60205078125,1731,697,260,139
31,16,car,0.47265625,418,629,42,28
31,18,car,0.70263671875,317,651,83,54
31,19,car,0.169921875,356,646,40,44
31,28,car,0.31396484375,833,640,63,55
31,33,car,0.1778564453125,149,624,52,35
31,44,car,0.513671875,671,644,53,36
31,56,truck,0.155029296875,74,600,42,43
31,17,car,0.39599609375,371,636,57,48
31,63,car,0.31396484375,230,626,59,39
31,66,car,0.462890625,501,635,48,39
31,15,truck,0.55810546875,565,614,84,48
31,72,car,0.59814453125,1349,642,73,28
31,75,car,0.3720703125,1269,678,189,96
32,2,car,0.92138671875,1547,713,256,128
32,3,car,0.89697265625,1173,714,220,106
32,4,car,0.89013671875,773,675,136,82
32,5,car,0.74462890625,1133,657,103,36
32,6,car,0.83447265625,626,669,111,61
32,7,car,0.80078125,937,660,131,75
32,8,car,0.2337646484375,560,655,84,52
32,9,truck,0.63330078125,1279,679,190,96
32,11,car,0.390380859375,867,654,43,55
32,12,car,0.68408203125,1747,698,264,140
32,16,car,0.51171875,420,629,42,29
32,18,car,0.6943359375,323,651,86,55
32,19,car,0.167724609375,362,643,48,46
32,28,car,0.4921875,836,639,63,51
32,33,car,0.2005615234375,149,625,54,36
32,44,car,0.6318359375,674,644,53,36
32,56,truck,0.203125,74,601,41,45
32,17,car,0.470703125,374,636,57,48
32,63,car,0.3701171875,231,627,58,40
32,66,car,0.474609375,504,634,49,39
32,15,truck,0.517578125,568,612,84,45
33,2,car,0.91064453125,1565,714,260,129
33,3,car,0.89697265625,1187,715,224,107
33,4,car,0.892578125,780,676,137,83
33,5,car,0.7294921875,1141,660,106,42
33,6,car,0.85009765625,631,670,112,61
33,7,car,0.830078125,944,661,130,76
33,8,car,0.59619140625,560,656,83,53
33,9,truck,0.6279296875,1287,680,194,96
33,11,car,0.43017578125,872,654,43,55
33,12,car,0.73583984375,1763,699,264,141
33,16,car,0.529296875,422,630,42,30
33,18,car,0.7646484375,327,651,86,55
33,19,car,0.12939453125,369,641,55,49
33,28,car,0.439697265625,841,638,61,48
33,33,car,0.23095703125,150,625,53,35
